time,x,y,x_gt,y_gt,error_x,error_y
294.0,-247.48701437292468,307.28375168325778,-250.00028417747123,299.9998175289503,2.5132698045465531,7.2839341543074738
294.5,-247.6514505285048,306.86457250188528,-250.00028417723038,299.99981752904574,2.3488336487255879,6.8647549728395347
295.0,-247.56845324518318,306.98036509697022,-250.00028417698246,299.9998175291467,2.4318309317992828,6.9805475678235211
295.5,-247.34101574040074,306.99788641706363,-250.00028417672874,299.99981752925271,2.6592684363280057,6.9980688878109163
296.0,-247.17312486746519,306.49139557462007,-250.00028417647053,299.99981752936264,2.8271593090053386,6.4915780452574268
296.5,-247.488751218305,306.63517829510226,-250.00028417620908,299.99981752947639,2.5115329579040804,6.635360765625876
297.0,-248.04374540184986,306.43680539677456,-250.00028417594555,299.99981752959309,1.9565387740956908,6.4369878671814718
297.5,-248.39216407696858,306.58032426060237,-250.00028417568123,299.99981752971246,1.6081200987126465,6.5805067308899083
298.0,-248.71779233704973,306.48685762242252,-250.00028417541702,299.99981752983376,1.2824918383672923,6.4870400925887566
298.5,-248.80247564600216,306.16304650811861,-250.00028417515446,299.99981752995598,1.1978085291522973,6.1632289781626355
299.0,-248.47321877834128,306.55532145687664,-250.00028417489423,299.99981753007819,1.5270653965529561,6.5555039267984512
299.5,-248.47920857682465,306.52056731864627,-250.0002841746375,299.9998175302004,1.5210755978128532,6.5207497884458689
300.0,-248.43011344670421,306.23731017482413,-250.00028417438529,299.99981753032262,1.5701707276810737,6.2374926445015149
300.5,-247.81041276547941,305.74207709834332,-250.0002841741385,299.99981753044483,2.1898714086590871,5.7422595678984862
301.0,-247.71345890521278,305.66987326421361,-250.0002841738978,299.99981753056613,2.2868252686850212,5.6700557336474731
301.5,-247.57701995506611,305.58790528398384,-250.0002841736638,299.9998175306855,2.4232642185976943,5.5880877532983391
302.0,-247.61056995739926,305.58320030058007,-250.00028417343728,299.99981753080209,2.3897142160380156,5.5833827697779839
302.5,-247.32672210519965,305.77930564122011,-250.00028417321894,299.99981753091606,2.6735620680192937,5.7794881103040439
303.0,-247.0965475645022,305.95119031785242,-250.00028417300939,299.99981753102696,2.9037366085071881,5.9513727868254591
303.5,-246.71990418697152,305.77144831506052,-250.00028417280922,299.99981753113428,3.2803799858376976,5.7716307839262413
304.0,-246.90517986761381,305.70380532611745,-250.0002841726189,299.99981753123814,3.0951043050050941,5.7039877948793105
304.5,-246.94205084978367,305.40571192129829,-250.00028417243885,299.99981753133818,3.0582333226551839,5.4058943899601104
305.0,-246.6008362924444,305.67173612220211,-250.00028417226943,299.99981753143368,3.3994478798250327,5.6719185907684277
305.5,-246.65542350586142,305.74105629003202,-250.00028417211095,299.99981753152491,3.3448606662495308,5.7412387585071087
306.0,-246.39785002444665,305.54031736676336,-250.00028417196364,299.99981753161148,3.6024341475169877,5.5404998351518771
306.5,-246.09026466627111,305.18425165855297,-250.00028417182773,299.99981753169305,3.9100195055566189,5.1844341268599123
307.0,-246.03746526801046,305.42233540684691,-250.00028417170327,299.99981753176968,3.9628189036928063,5.4225178750772329
307.5,-246.12008581248568,305.72464460343701,-250.00028417159044,299.99981753184124,3.8801983591047531,5.7248270715957688
308.0,-246.54104143704393,305.13765373300953,-250.0002841714892,299.99981753190758,3.4592427344452688,5.1378362011019476
308.5,-246.52790828691735,305.12901102776669,-250.00028417139953,299.99981753196857,3.4723758844821759,5.1291934957981198
309.0,-246.56645833365837,305.34577401112523,-250.0002841713214,299.99981753202405,3.4338258376630222,5.3459564791011758
309.5,-246.80211422956114,305.37935441814739,-250.00028417125463,299.99981753207413,3.198169941693493,5.3795368860732538
310.0,-246.74266568388492,305.39533986573616,-250.00028417119913,299.99981753211881,3.257618487314204,5.3955223336173503
310.5,-246.90554036713229,305.30741199507446,-250.00028417115462,299.99981753215815,3.094743804022329,5.3075944629163132
311.0,-246.96971888373574,304.81416214386985,-250.00028417112097,299.99981753219214,3.0305652873852296,4.8143446116777113
311.5,-246.46776703658585,304.70113216329429,-250.00028417109783,299.99981753222085,3.532517134511977,4.7013146310734442
312.0,-246.89123102876991,304.631209712442,-250.00028417108493,299.99981753224449,3.1090531423150196,4.6313921801975084
312.5,-246.71538133521273,304.73533284074819,-250.00028417108192,299.99981753226297,3.2849028358691896,4.7355153084852191
313.0,-246.41131248578884,304.91499238043042,-250.00028417108842,299.99981753227632,3.5889716852995832,4.9151748481540949
313.5,-246.46758079806602,304.66159545817953,-250.00028417110406,299.99981753228496,3.5327033730380322,4.6617779258945689
314.0,-246.63508392139036,304.80524462681848,-250.00028417112836,299.999817532289,3.3652002497379954,4.8054270945294775
314.5,-246.54092229313895,305.61269658657926,-250.00028417116093,299.9998175322882,3.4593618780219799,5.6128790542910565
315.0,-246.87371740029724,305.36485760517252,-250.00028417120137,299.99981753228349,3.1265667709041338,5.3650400728890304
315.5,-247.10114445209638,305.64869987471968,-250.00028417124912,299.99981753227411,2.8991397191527426,5.6488823424455745
316.0,-247.06403668942383,305.73704525006497,-250.00028417130378,299.99981753226109,2.9362474818799456,5.7372277178038757
316.5,-247.23327779206161,305.91238218807712,-250.00028417136483,299.99981753224432,2.7670063793032114,5.9125646558327958
317.0,-247.33673378528587,305.71839039184226,-250.00028417143173,299.99981753222374,2.6635503861458574,5.7185728596185186
317.5,-247.65882145052561,306.00002016625501,-250.00028417150398,299.99981753219998,2.3414627209783703,6.0002026340550287
318.0,-247.40217950891696,305.89311535791171,-250.00028417158114,299.99981753217315,2.5981046626641842,5.8932978257385571
318.5,-247.44380608544105,306.15394840286865,-250.0002841716626,299.99981753214348,2.5564780862215457,6.1541308707251687
319.0,-247.38769848028187,306.31550677242177,-250.00028417174792,299.99981753211119,2.6125856914660517,6.3156892403105758
319.5,-247.20214860055322,306.67524888710466,-250.00028417183654,299.99981753207669,2.7981355712833249,6.6754313550279676
320.0,-247.27061053896799,306.52924343496159,-250.00028417192809,299.99981753203974,2.7296736329601003,6.5294259029218438
320.5,-247.50430817160932,306.40501312939085,-250.00028417202194,299.99981753200069,2.495976000412611,6.4051955973901613
