time;x;y;yaw;x_gt;y_gt;yaw_gt;error_x;error_y;error_yaw;RMS
88;-247.7869953829;294.9496298547;-1.0002322517;-247.1775653094;295.6025984207;-1.0002007363;0.6094300734;0.6529685659;3.15153618315467E-05;0.8931813721
88.5;-247.8697349503;294.9847423474;-0.9999738417;-247.1779308941;295.6031702805;-1.0001813056;0.6918040562;0.6184279331;0.0002074638;0.9279256455
89;-247.8765329002;295.0478000595;-1.0000723343;-247.1782849578;295.6037238175;-1.0001629325;0.6982479424;0.555923758;9.05982640762026E-05;0.892525306
89.5;-247.8970659077;294.9990417989;-1.0000669267;-247.1786278713;295.6042596113;-1.0001456747;0.7184380364;0.6052178124;0.000078748;0.9393837441
90;-247.8792176001;294.9654738951;-0.9999387228;-247.178959993;295.6047782234;-1.0001295847;0.7002576071;0.6393043283;0.0001908619;0.948193428
90.5;-247.2530274633;295.6585959983;-1.0000629412;-247.1792816691;295.6052801976;-1.0001147102;0.0737457942;0.0533158006;5.17690783281566E-05;0.0910001068
91;-247.2547777982;295.6870222296;-0.9999634732;-247.1795932343;295.605766061;-1.0001010935;0.0751845639;0.0812561686;0.0001376203;0.1107036699
91.5;-247.1755487135;295.6120137274;-0.9999362656;-247.1798950118;295.606236324;-1.0000887711;0.0043462983;0.0057774033;0.0001525054;0.0072313177
92;-247.1535175984;295.6293576024;-1.0000953609;-247.180187314;295.6066914813;-1.0000777735;0.0266697155;0.0226661211;1.75874203949267E-05;0.0350003869
92.5;-247.1644712991;295.619373517;-1.0001128657;-247.1804704426;295.607132012;-1.000068125;0.0159991435;0.012241505;4.47407418324719E-05;0.0201451989
93;-247.0857847725;295.600903992;-0.9998898782;-247.1807446894;295.6075583806;-1.0000598429;0.0949599169;0.0066543886;0.0001699647;0.0951929388
93.5;-246.9655424623;295.7532350971;-1.0000132377;-247.1810103359;295.6079710371;-1.0000529378;0.2154678736;0.14526406;0.0000397;0.259861604
94;-246.930049742;295.7353152724;-0.9998597185;-247.1812675295;295.6083702231;-1.0000474197;0.2512177875;0.1269450493;0.0001877012;0.2814701717
94.5;-246.9553103937;295.6834719641;-1.0001681658;-247.1815167514;295.6087567011;-1.0000432663;0.2262063577;0.0747152629;0.0001248995;0.2382261581
95;-246.9438227633;295.6843873461;-1.0001530747;-247.1817582243;295.6091308321;-1.000040473;0.2379354609;0.0752565139;0.0001126017;0.2495532791
95.5;-246.8769034703;295.5825146493;-1.0000049388;-247.1819921485;295.6094929429;-1.0000390245;0.3050886783;0.0269782936;3.40857479799173E-05;0.3062791718
96;-246.8450455933;295.6098487938;-0.999195818;-247.1812802875;295.6083825864;-0.9984924738;0.3362346942;0.0014662073;0.0007033442;0.3362386266
96.5;-246.8901153365;295.6477403161;-0.9956899964;-247.1779711253;295.6032344339;-0.9957524132;0.2878557888;0.0445058822;6.24167346094939E-05;0.2912760419
97;-246.8846719108;295.5637829174;-0.991695038;-247.1745144545;295.5978713659;-0.9908910963;0.2898425436;0.0340884485;0.0008039417;0.2918413417
97.5;-246.8821512541;295.6143082777;-0.9842438372;-247.1712525246;295.5928362233;-0.9846398796;0.2891012704;0.0214720544;0.0003960424;0.2898978277
98;-246.8974101653;295.6456167488;-0.9777148525;-247.1682014279;295.5881693981;-0.9763137899;0.2707912626;0.0574473507;0.0014010626;0.2768213665
98.5;-246.8996877525;295.6464976564;-0.9654168747;-247.165237326;295.5836953543;-0.9660137135;0.2655495735;0.0628023021;0.0005968388;0.2728755418
99;-246.8483969794;295.6858819489;-0.9558116388;-247.1623089297;295.5793508125;-0.9538050389;0.3139119503;0.1065311364;0.0020065999;0.3315020694
99.5;-246.8884357155;295.7542374928;-0.9391091437;-247.1593929511;295.5751145919;-0.9397474044;0.2709572356;0.1791229009;0.0006382607;0.3248126299
100;-246.9421852396;295.7944572291;-0.9265906793;-247.1564771945;295.5709811561;-0.9239060286;0.2142919549;0.223476073;0.0026846508;0.3096284943
100.5;-246.878524583;295.7915821042;-0.9032839055;-247.1534202576;295.5667772866;-0.9039743722;0.2748956747;0.2248048176;0.0006904668;0.3551131013
101;-246.8717615826;295.6995383329;-0.8878559758;-247.150291001;295.562611598;-0.8849198319;0.2785294184;0.1369267348;0.0029361439;0.3103807155
101.5;-246.9562306708;295.7781191874;-0.865071693;-247.147254641;295.5586968031;-0.865807816;0.1910239702;0.2194223844;0.000736123;0.2909241857
102;-246.9567150473;295.8357246586;-0.8484908625;-247.1442561314;295.5549613843;-0.8449783274;0.1875410841;0.2807632743;0.0035125351;0.3376566486
102.5;-246.9900298695;295.8105375236;-0.8214237883;-247.1412593524;295.5513641488;-0.822532496;0.1512294828;0.2591733749;0.0011087077;0.3000706983
103;-246.9317411419;295.8363530434;-0.8024821214;-247.1382482333;295.547892945;-0.7985152452;0.2065070914;0.2884600985;0.0039668762;0.3547818249
103.5;-246.9567353823;295.8226715862;-0.7719311147;-247.1352155406;295.5445455434;-0.7729671065;0.1784801583;0.2781260428;0.0010359917;0.3304698714
104;-246.9860930582;295.8426006187;-0.7503297922;-247.1321577967;295.5413233132;-0.7459268822;0.1460647385;0.3012773055;0.00440291;0.3348466937
104.5;-247.0207423923;295.7914554426;-0.7162399223;-247.1290729478;295.5382292842;-0.7172233965;0.1083305555;0.2532261584;0.0009834742;0.2754268755
105;-247.0375853876;295.8020206596;-0.6919104288;-247.1259596103;295.5352673489;-0.6870399333;0.0883742227;0.2667533107;0.0048704955;0.2810534714
105.5;-247.0034709057;295.8178712601;-0.6541046122;-247.1228174626;295.532441382;-0.6554715757;0.1193465569;0.2854298781;0.0013669635;0.3093795154
106;-247.0696061531;295.8771611891;-0.6242208663;-247.1195681357;295.529700006;-0.6182549762;0.0499619826;0.3474611831;0.0059658901;0.3510855527
106.5;-246.9670910824;295.7617221019;-0.5800788202;-247.1162394412;295.5270773284;-0.5811719178;0.1491483588;0.2346447735;0.0010930976;0.2780370434
107;-246.9751513825;295.8273348828;-0.5498269456;-247.1128711121;295.524607445;-0.5438720944;0.1377197296;0.3027274378;0.0059548513;0.3326350639
107.5;-246.86042985;295.8410510328;-0.5050260904;-247.109478903;295.5222996994;-0.5062891557;0.249049053;0.3187513333;0.0012630652;0.4045113579
108;-246.8463453688;295.8124520704;-0.4745019083;-247.106071061;295.5201569501;-0.4683832763;0.2597256922;0.2922951202;0.0061186321;0.39106433
108.5;-246.8628008789;295.8527739507;-0.4289801718;-247.102653346;295.518180036;-0.4300770136;0.2398524671;0.3345939147;0.0010968418;0.4116837339
109;-246.8070219966;295.939473426;-0.4014080412;-247.0992921904;295.5163923844;-0.3957524906;0.2922701938;0.4230810416;0.0056555506;0.5142484022
109.5;-246.7863691436;295.9547390577;-0.3729949384;-247.095972471;295.5147767723;-0.3598937276;0.3096033274;0.4399622854;0.0131012108;0.5381381558
110;-246.7575362151;295.9154641013;-0.3259678129;-247.0926486579;295.5133113101;-0.3204236193;0.3351124428;0.4021527912;0.0055441935;0.5235054488
110.5;-246.7297185817;295.9381608163;-0.2756632824;-247.0892716853;295.5119858348;-0.2777748975;0.3595531035;0.4261749815;0.0021116151;0.5575912553
111;-246.7029189328;295.9571186253;-0.2429550283;-247.0858993636;295.5108244896;-0.2352005843;0.3829804308;0.4462941356;0.0077544439;0.5881433476
111.5;-246.7133748016;295.9333056509;-0.1808940179;-247.0819821812;295.5096904163;-0.1820395765;0.3686073797;0.4236152346;0.0011455586;0.5615359113
112;-246.6303693332;295.996841815;-0.1488956986;-247.0783721682;295.5087813564;-0.1425461915;0.448002835;0.4880604586;0.006349507;0.6625329182
112.5;-246.5703156142;295.9800505727;-0.1173736664;-247.0749916831;295.5080685718;-0.1045361125;0.5046760689;0.4719820009;0.0128375539;0.6911076229
113;-246.5649837359;295.9750783452;-0.0732573924;-247.0717625714;295.5075099128;-0.0671611124;0.5067788356;0.4675684323;0.00609628;0.6895521675
113.5;-246.5074220701;295.884622412;-0.0244579393;-247.0686026345;295.5070998966;-0.0262570735;0.5611805644;0.3775225154;0.0017991342;0.6763505839
114;-246.461458752;295.8428831048;0.0071771357;-247.065491483;295.5068404689;0.0136106173;0.604032731;0.3360426359;0.0064334816;0.6912463981
114.5;-246.4356248855;295.8997736843;0.0562121498;-247.0624481131;295.5067289409;0.0545775003;0.6268232276;0.3930447433;0.0016346495;0.7398609335
115;-246.4275989936;295.8948841757;0.0903857516;-247.0595190881;295.5067571031;0.0974945107;0.6319200944;0.3881270726;0.0071087592;0.7416307468
115.5;-246.3311661298;295.9211449876;0.1126416942;-247.0261837112;295.5102895606;0.1113721333;0.6950175815;0.410855427;0.0012695609;0.8073742826
116;-246.227111903;295.958836943;0.1176853514;-246.9363643444;295.520468067;0.1188663707;0.7092524414;0.438368876;0.0011810193;0.833791156
116.5;-246.0953028609;295.9545848291;0.1208517118;-246.8210952283;295.5338434335;0.1208192702;0.7257923674;0.4207413956;3.24415765700359E-05;0.8389266259
117;-245.9589194253;295.9653326085;0.1222560861;-246.6971215128;295.5484862321;0.1226545471;0.7382020875;0.4168463764;0.000398461;0.8477637538
117.5;-245.8459542646;295.9408819966;0.1246324914;-246.5651010606;295.5643380089;0.1244977251;0.719146796;0.3765439877;0.0001347663;0.8117619768
118;-245.7644194738;295.868566336;0.1261548873;-246.4337557978;295.5803351324;0.1266588713;0.669336324;0.2882312036;0.000503984;0.7287582558
118.5;-245.6590824798;295.8984802831;0.1287237525;-246.300922585;295.596784282;0.1286102593;0.6418401052;0.3016960011;0.0001134932;0.7092102725
119;-245.5749304031;295.9425546272;0.1302583069;-246.1637507942;295.6140579729;0.1305737479;0.5888203912;0.3284966543;0.000315441;0.6742548513
119.5;-245.3832860462;295.9679885774;0.1327596116;-246.0241424348;295.631917462;0.1325136038;0.6408563886;0.3360711155;0.0002460078;0.7236302688
120;-245.2128729597;295.9806543637;0.133938304;-245.8823247369;295.6503423564;0.1343972527;0.6694517773;0.3303120073;0.0004589487;0.7465064734
120.5;-244.9723408266;295.9409573748;0.1362303563;-245.7385403051;295.6693050456;0.1362533485;0.7661994785;0.2716523292;2.29921146824297E-05;0.8129308884
121;-244.7420663086;296.0125053;0.1379754966;-245.5929693937;295.688785187;0.1380802509;0.8509030851;0.3237201129;0.0001047543;0.9104014405
121.5;-244.5414671206;296.0944900295;0.1399473794;-245.4456958092;295.7087750372;0.1398907986;0.9042286886;0.3857149922;5.65808840299886E-05;0.9830592961
122;-244.4212449727;296.1697866061;0.1414805163;-245.2967669555;295.7292722506;0.1416944455;0.8755219828;0.4405143555;0.0002139292;0.9800977938
122.5;-244.2590710187;296.1700494625;0.1434792508;-245.1462164284;295.7502771942;0.1435003632;0.8871454097;0.4197722683;2.11123481748954E-05;0.9814457376
123;-244.0930892169;296.1149301095;0.1449958132;-244.9940725085;295.7717919136;0.1453157833;0.9009832915;0.3431381959;0.0003199701;0.9641134868
123.5;-243.8684508179;296.0320060973;0.1471211886;-244.8403613461;295.7938196393;0.1471459781;0.9719105283;0.238186458;2.47895491613803E-05;1.0006712069
124;-243.8333830736;296.0592386258;0.1487269989;-244.6851081438;295.8163644645;0.1489942782;0.8517250702;0.2428741613;0.0002672793;0.8856768739
124.5;-243.6348864289;296.1486922254;0.1508333273;-244.5283375795;295.8394310812;0.1508623469;0.8934511506;0.3092611443;2.90196134468679E-05;0.9454614824
125;-243.5354893018;296.1983426667;0.1524007769;-244.3743961034;295.8623626534;0.1528748093;0.8389068016;0.3359800133;0.0004740324;0.9036854628
125.5;-243.3170800797;296.1843521691;0.1553349363;-244.2396175241;295.8826806941;0.1550845316;0.9225374444;0.3016714749;0.0002504048;0.9706086121
126;-243.2271104357;296.1628938072;0.156610636;-244.0953789789;295.9047898731;0.1569915879;0.8682685432;0.2581039341;0.0003809519;0.9058189936
126.5;-242.9158297805;296.2974999943;0.1607315178;-243.995266621;295.9202107175;0.1604685033;1.0794368406;0.3772892768;0.0002630146;1.143473288
127;-242.861254253;296.29763547;0.1634105322;-243.9153903191;295.9327573101;0.163462381;1.0541360662;0.3648781598;5.18487020905734E-05;1.1154994039
127.5;-242.8925099726;296.3142349045;0.1653608245;-243.7989565356;295.9516502931;0.1652933968;0.9064465631;0.3625846114;6.7427737764747E-05;0.9762750518
128;-242.778032344;296.380049511;0.1669279324;-243.6622843517;295.9741518529;0.1669957692;0.8842520078;0.4058976581;6.78367164338445E-05;0.9729617293
128.5;-242.5494841377;296.4054807537;0.1685332477;-243.5193517068;295.9979352908;0.168468955;0.9698675691;0.407545463;6.42926437002533E-05;1.0520154039
129;-242.4028615477;296.4369306173;0.1699102582;-243.3650449684;296.0238840438;0.1701254712;0.9621834207;0.4130465736;0.000215213;1.0470933356
129.5;-242.1926597461;296.5732754793;0.1719317305;-243.2046118075;296.0511304609;0.1719134568;1.0119520613;0.5221450184;1.82737492863128E-05;1.1387196297
130;-242.0706074308;296.5809178394;0.1734434484;-243.04118407;296.0791721129;0.1738041834;0.9705766392;0.5017457265;0.000360735;1.0925968683
130.5;-241.9327780439;296.6426685044;0.176143424;-242.8758880707;296.1078428683;0.1757200742;0.9431100268;0.534825636;0.0004233498;1.084202547
131;-241.8103628112;296.6717441021;0.1775431531;-242.7091353251;296.1370884489;0.1776241524;0.8987725138;0.5346556532;8.09993738584147E-05;1.0457766041
131.5;-241.5743567294;296.7341766476;0.1795803226;-242.541159827;296.1668759613;0.1794986609;0.9668030976;0.5673006863;8.16616432899597E-05;1.1209541939
132;-241.5412209944;296.7884168853;0.1808768812;-242.3720861596;296.1971863171;0.1813398597;0.8308651652;0.5912305681;0.0004629784;1.0197503233
132.5;-241.3769815617;296.8984071396;0.1833065955;-242.2019863617;296.228007032;0.1831494104;0.8250048;0.6704001076;0.0001571851;1.0630471527
133;-241.2084832344;296.9527114937;0.1849242821;-242.0257137762;296.260290752;0.1849520645;0.8172305418;0.6924207416;2.77823786848097E-05;1.0711266231
133.5;-241.0507956823;296.9712270589;0.1857904185;-241.8449309173;296.2937325819;0.1867805542;0.794135235;0.6774944771;0.0009901358;1.0438632661
134;-240.8465157406;297.0902669106;0.1883385408;-241.6616641;296.3279723128;0.188624674;0.8151483594;0.7622945979;0.0002861332;1.1160465867
134.5;-240.5811758039;297.1472706227;0.1906798227;-241.4767069879;296.362875668;0.1904607658;0.895531184;0.7843949547;0.0002190569;1.1904837649
135;-240.4202088124;297.2053582547;0.1920034027;-241.290431862;296.3983803742;0.1922708569;0.8702230496;0.8069778805;0.0002674542;1.1868030701
135.5;-240.2691015419;297.3817672002;0.1941667232;-241.1030404628;296.4344510702;0.1940513174;0.8339389209;0.94731613;0.0001154058;1.2620863629
136;-240.0689963032;297.446216596;0.1955409509;-240.9146517405;296.4710652967;0.1958053463;0.8456554374;0.9751512993;0.0002643954;1.2907568498
136.5;-239.8502371449;297.4800312962;0.1974575786;-240.7253414793;296.5082078223;0.1975382502;0.8751043344;0.9718234739;8.06715819862136E-05;1.3077646833
137;-239.7628691526;297.444588303;0.1990608399;-240.5351588385;296.5458685427;0.199255163;0.7722896859;0.8987197603;0.0001943231;1.184959326
137.5;-239.4882735071;297.4356539153;0.2010085848;-240.3441376056;296.5840407579;0.200960062;0.8558640985;0.8516131574;4.852285617854E-05;1.2073724891
138;-239.3815873932;297.4186478633;0.2023802846;-240.1523002079;296.6227205061;0.2026554865;0.7707128147;0.7959273572;0.0002752019;1.107925393
138.5;-239.2467421417;297.4017708479;0.204258924;-239.9596591802;296.6619062154;0.2043426371;0.7129170385;0.7398646325;8.37131262812763E-05;1.027448483
139;-239.0941466013;297.4550902283;0.2057567037;-239.7662187707;296.7015982536;0.2060214156;0.6720721694;0.7534919748;0.0002647119;1.00966887
139.5;-238.9317035597;297.4976631639;0.2078402007;-239.5719701148;296.741799785;0.2076903769;0.6402665551;0.7558633788;0.0001498238;0.990591102
140;-238.7961568072;297.4932242984;0.2092960874;-239.3828736206;296.7812514008;0.2096212554;0.5867168134;0.7119728976;0.000325168;0.9225736457
140.5;-238.6138141555;297.4536150491;0.2138744363;-239.2425819743;296.8106910818;0.2136370149;0.6287678187;0.6429239673;0.0002374214;0.899277629
141;-238.5794806427;297.4698241969;0.2187029245;-239.1643950167;296.8271938775;0.2195015328;0.584914374;0.6426303193;0.0007986083;0.8689644354
141.5;-238.5278615978;297.438722585;0.2265866569;-239.1349694755;296.8334025893;0.2262708294;0.6071078777;0.6053199957;0.0003158275;0.8573169613
142;-238.577440748;297.4909447773;0.2324769657;-239.1351029669;296.8332507631;0.233635125;0.557662219;0.6576940142;0.0011581593;0.8622934002
142.5;-238.6112510234;297.4658805678;0.2420310293;-239.148556538;296.8301745188;0.2417920124;0.5373055146;0.635706049;0.0002390169;0.832357768
143;-238.5875950277;297.4578108828;0.2495488853;-239.1648673894;296.8264738325;0.2511144432;0.5772723617;0.6313370503;0.001565558;0.855471976
143.5;-238.5848422413;297.5149613137;0.2623853765;-239.1788855512;296.8233340554;0.2620314397;0.5940433099;0.6916272583;0.0003539368;0.911721363
144;-238.6622142227;297.5734549313;0.2727920179;-239.1890925293;296.8211345713;0.2749500963;0.5268783066;0.75232036;0.0021580784;0.9184722812
144.5;-238.7022531144;297.5140606502;0.2910556973;-239.1958894548;296.8197991045;0.2903121117;0.4936363404;0.6942615457;0.0007435857;0.8518664703
145;-238.6707117077;297.5984556699;0.3054453816;-239.2003522696;296.8190696794;0.3089292804;0.5296405619;0.7793859905;0.0034838987;0.9423236093
145.5;-238.7452404268;297.5323544078;0.3313876062;-239.2035365374;296.8186725906;0.3309740839;0.4582961105;0.7136818173;0.0004135223;0.8481610886
146;-238.7784849925;297.5756608142;0.3343771405;-239.206176349;296.8184099918;0.3349580499;0.4276913565;0.7572508224;0.0005809094;0.8696832998
146.5;-238.809957205;297.4956751359;0.3389001911;-239.2087462673;296.8181536625;0.338780691;0.3987890624;0.6775214734;0.0001195;0.7861730582
147;-238.8365640957;297.5506107965;0.3418273632;-239.2114504435;296.8178461862;0.3422766717;0.3748863478;0.7327646103;0.0004493085;0.8230941318
147.5;-238.8483953793;297.5450398432;0.344470083;-239.2143097385;296.8174835807;0.3443473053;0.3659143593;0.7275562625;0.0001227776;0.8143902311
148;-238.9098841092;297.6018800142;0.3446907857;-239.2172692752;296.8170859521;0.3446152292;0.307385166;0.7847940621;7.55565162060545E-05;0.8428448053
148.5;-238.9794710584;297.5767795537;0.3433953903;-239.2202611864;296.8166777005;0.3434088899;0.240790128;0.7601018533;1.34995789827785E-05;0.7973297393
149;-238.9920346233;297.6382685659;0.3416654218;-239.2232304384;296.8162783828;0.3412004975;0.2311958151;0.8219901831;0.0004649243;0.8538849936
149.5;-238.9907640137;297.6786935174;0.3382880814;-239.226141;296.8159002128;0.3383697297;0.2353769863;0.8627933046;8.16482958091447E-05;0.8943235538
150;-238.9779573042;297.7395799664;0.3357037388;-239.2289735237;296.8155488252;0.3351830311;0.2510162195;0.9240311412;0.0005207077;0.9575191714
150.5;-238.9360050083;297.7666085001;0.3316011138;-239.2317203325;296.8152252021;0.3318188057;0.2957153242;0.951383298;0.0002176919;0.9962819782
151;-238.8394230539;297.7423450505;0.3289932111;-239.2343805531;296.8149276022;0.32839442;0.3949574992;0.9274174483;0.0005987911;1.0080153313
151.5;-238.7853382592;297.7288444041;0.3249312762;-239.2369563599;296.8146530593;0.324987322;0.4516181007;0.9141913447;5.60457306360562E-05;1.0196591228
152;-238.8485422625;297.7613706435;0.322221591;-239.2394502212;296.8143984671;0.3216493597;0.3909079587;0.9469721764;0.0005722313;1.0244831197
152.5;-238.8549491926;297.739866578;0.3181748715;-239.2418673677;296.8141598284;0.3184085005;0.3869181751;0.9257067495;0.000233629;1.0033138666
153;-238.810165651;297.7036518194;0.3156799805;-239.2442100477;296.8139342496;0.3152875995;0.4340443967;0.8897175699;0.000392381;0.9899454765
153.5;-238.7561200349;297.6707029722;0.3132673098;-239.2464802191;296.8137190573;0.3122998758;0.4903601842;0.8569839149;0.0009674341;0.987357826
154;-238.6728530913;297.7192888327;0.3098486622;-239.248679718;296.8135117573;0.3094518474;0.5758266267;0.9057770754;0.0003968148;1.0733166223
154.5;-238.593325599;297.7592307187;0.3077348195;-239.2508103415;296.8133100163;0.3067452861;0.6574847425;0.9459207024;0.0009895334;1.1519779256
155;-238.5382537476;297.8065399032;0.3045192584;-239.2528738861;296.813111657;0.304178698;0.7146201386;0.9934282462;0.0003405604;1.2237572222
155.5;-238.5740380501;297.8056111232;0.3027629086;-239.2548721523;296.8129146593;0.3017484274;0.6808341023;0.9926964639;0.0010144812;1.2037368373
156;-238.5727068884;297.7217616144;0.2998224322;-239.2568069304;296.8127171657;0.2994494584;0.684100042;0.9090444487;0.0003729738;1.1376971549
156.5;-238.5643500426;297.7578670316;0.2971930797;-239.2586799822;296.8125174849;0.2972759791;0.6943299396;0.9453495467;8.28993868963734E-05;1.1729364166
157;-238.6550599276;297.7447267405;0.2955970202;-239.2604930261;296.8123140927;0.2952217682;0.6054330985;0.9324126478;0.0003752519;1.1117296089
157.5;-238.6625973938;297.7836751713;0.2931485023;-239.2622477281;296.8121056296;0.2932804617;0.5996503343;0.9715695417;0.0001319594;1.1417214701
158;-238.7381608791;297.77669128;0.2918118288;-239.2639456988;296.8118908937;0.2914457474;0.5257848197;0.9648003863;0.0003660814;1.0987673075
158.5;-238.7001654427;297.8866156739;0.2894671726;-239.2655884964;296.8116688306;0.2897115252;0.5654230537;1.0749468433;0.0002443526;1.2145838815
159;-238.7170143916;297.8660675982;0.288258647;-239.2671776329;296.8114385176;0.2880720435;0.5501632413;1.0546290806;0.0001866034;1.1895049914
159.5;-238.5992292133;297.9171271669;0.2862981128;-239.2687145941;296.8111991349;0.2865219125;0.6694853808;1.1059280321;0.0002237997;1.2927828655
160;-238.5810654903;297.8806605901;0.285440039;-239.2702010253;296.8109498603;0.2850545283;0.6891355351;1.0697107298;0.0003855107;1.2724735674
160.5;-238.6070908534;297.8483629403;0.2837158017;-239.2716370263;296.8106900739;0.2836860588;0.6645461728;1.0376728664;2.97428727141225E-05;1.2322283045
161;-238.5747674694;297.9222427363;0.2826365979;-239.2730240483;296.8104182801;0.2825456969;0.6982565789;1.1118244562;9.09009123752358E-05;1.3129036064
161.5;-238.5673721107;297.8579302835;0.2818286394;-239.2743635544;296.8101339478;0.28172132;0.7069914437;1.0477963357;0.0001073194;1.2640071496
162;-238.539870317;297.8210382636;0.2811430559;-239.2756611236;296.8098368737;0.2810535428;0.7357908066;1.0112013899;0.000089513;1.2505664197
162.5;-238.580150213;297.7707958025;0.2803359594;-239.2769144505;296.8095295043;0.2803948265;0.6967642375;0.9612662983;5.88670518609225E-05;1.1872292543
163;-238.563263834;297.808570268;0.2797877117;-239.2781241299;296.8092129251;0.2796637358;0.7148602959;0.9993573429;0.0001239759;1.2287149209
163.5;-238.5767659764;297.7595314164;0.2792323742;-239.2792914927;296.808887753;0.2788308987;0.7025255163;0.9506436634;0.0004014755;1.1820599126
164;-238.4426407633;297.7417885094;0.2782638422;-239.2804179934;296.8085545001;0.277887961;0.8377772301;0.9332340093;0.0003758811;1.2541118549
164.5;-238.4548196626;297.7866387513;0.2767644084;-239.2815050504;296.8082136906;0.2768365408;0.8266853877;0.9784250607;7.21323618562142E-05;1.2809076216
165;-238.4980287424;297.6834811352;0.2758673547;-239.2825540039;296.8078658946;0.2756833892;0.7845252615;0.8756152406;0.0001839655;1.1756623535
165.5;-238.4847754338;297.7155012267;0.2744912006;-239.283566123;296.8075117297;0.2744379344;0.7987906892;0.907989497;5.32661443798932E-05;1.2093434147
166;-238.532079487;297.6515645072;0.2734711233;-239.2845426265;296.8071518518;0.2731108936;0.7524631395;0.8444126555;0.0003602297;1.1310321122
166.5;-238.4744095947;297.6199728111;0.2716466557;-239.285484703;296.806786945;0.2717134258;0.8110751082;0.8131858661;6.67700992748044E-05;1.1485269211
167;-238.4389794522;297.640556843;0.2704602704;-239.2863935224;296.8064177139;0.2702565922;0.8474140702;0.8341391291;0.0002036782;1.1890747388
167.5;-238.5019257696;297.6657401657;0.2686487005;-239.2872702404;296.8060448777;0.2687510082;0.7853444707;0.8596952881;0.0001023077;1.1644062592
168;-238.552714706;297.6190343765;0.2672721083;-239.2881159971;296.8056691666;0.2672066256;0.7354012911;0.8133652099;6.54827174112471E-05;1.0965299941
168.5;-238.6526455221;297.7220442132;0.2656094405;-239.2889319136;296.8052913192;0.2656326104;0.6362863915;0.9167528939;2.31698327969321E-05;1.1159284211
169;-238.5740969365;297.721596219;0.2644296282;-239.2897190877;296.8049120803;0.2640372893;0.7156221513;0.9166841387;0.0003923388;1.1629381013
169.5;-238.5399570817;297.6217625292;0.2624007416;-239.2904785899;296.8045321978;0.2624281482;0.7505215082;0.8172303314;2.74066175287024E-05;1.1095710655
170;-238.5140458597;297.6745310674;0.261198838;-239.2912114608;296.8041524212;0.2608118655;0.7771656011;0.8703786463;0.0003869724;1.1668528224
170.5;-238.5378603904;297.6072024457;0.2591617258;-239.2919187094;296.8037734977;0.2591943693;0.754058319;0.8034289479;3.26434687754618E-05;1.1018629787
171;-238.5986354117;297.6064915359;0.2576081732;-239.2926013122;296.8033961703;0.2575809069;0.6939659005;0.8030953656;2.72662460956696E-05;1.0613909921
171.5;-238.628813397;297.6612788683;0.2559035805;-239.2932602125;296.8030211739;0.2559761195;0.6644468155;0.8582576944;7.25389451892711E-05;1.0854012372
172;-238.6985336883;297.6311142019;0.2547425805;-239.2938963209;296.8026492328;0.2543841147;0.5953626327;0.8284649691;0.0003584658;1.0202014496
172.5;-238.6850069721;297.6174513378;0.2526441232;-239.2945105156;296.8022810576;0.2528085353;0.6095035435;0.8151702802;0.0001644121;1.0178394678
173;-238.6464698864;297.6780447147;0.2514484381;-239.2951036422;296.801917342;0.2512526191;0.6486337559;0.8761273727;0.000195819;1.0901031881
173.5;-238.6694312293;297.7120404284;0.2497352244;-239.2956765151;296.8015587605;0.2497192509;0.6262452857;0.9104816679;1.5973469750713E-05;1.105061096
174;-238.7335627791;297.7257842656;0.2485384512;-239.2962299171;296.8012059651;0.2482110057;0.562667138;0.9245783005;0.0003274455;1.0823305637
174.5;-238.8597994698;297.7175476615;0.2465148756;-239.296764601;296.8008595835;0.2467301834;0.4369651312;0.9166880779;0.0002153079;1.01550756
175;-238.8939469289;297.5753501556;0.2455814271;-239.2972812897;296.8005202163;0.2452788373;0.4033343608;0.7748299393;0.0003025898;0.8735216843
175.5;-238.8764332836;297.6100102189;0.2437432221;-239.2977806772;296.8001884347;0.2438587955;0.4213473935;0.8098217842;0.0001155734;0.9128772982
176;-238.860747142;297.6520601043;0.2427805905;-239.2982634291;296.7998647791;0.2424716779;0.4375162871;0.8521953252;0.0003089126;0.9579443977
176.5;-238.9405540655;297.5880944535;0.2409882768;-239.2987301839;296.7995497568;0.2411189101;0.3581761184;0.7885446967;0.0001306332;0.8660790308
177;-238.9983532579;297.6045050436;0.2401688451;-239.2991815538;296.7992438406;0.2398017331;0.3008282959;0.805261203;0.000367112;0.8596181731
177.5;-239.061408361;297.6067205616;0.2388272867;-239.2996181253;296.7989474674;0.2385212126;0.2382097643;0.8077730942;0.0003060741;0.8421646853
178;-239.002327692;297.4894952404;0.2376557206;-239.3000404604;296.798661037;0.2372782456;0.2977127684;0.6908342034;0.0003774751;0.7522532363
178.5;-238.9715654677;297.4977889558;0.236003306;-239.3004490978;296.798384911;0.2360735668;0.3288836301;0.6994040448;7.0260778526704E-05;0.7728715708
179;-238.9520470226;297.474273528;0.2351171889;-239.3008445533;296.7981194123;0.2349077546;0.3487975306;0.6761541158;0.0002094343;0.7608180791
179.5;-238.874956138;297.4683628496;0.2341943816;-239.3012273213;296.7978648239;0.2337812366;0.4262711834;0.6704980258;0.000413145;0.7945280958
