time;x;y;yaw;x_gt;y_gt;yaw_gt;error_x;error_y;error_yaw;RMS
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;-249.99999998243914;299.99999997267201;-1.0000000010400347;249.99999998243914;299.99999997267201;1.0000000010400347;353.554804779176
1.0;0.0;0.0;0.0;-249.99999997426724;299.99999999945436;-1.0000006277393039;249.99999997426724;299.99999999945436;1.0000006277393039;353.55480476939175
1.5;-250.0961051720339;299.80366483514285;-0.99978702586237578;-250.00000007575304;300.00000023039752;-1.0000004383876355;0.09610509628086561;0.19633539525466404;0.00021341252525974852;0.13591329812499892
2.0;-250.0961051720339;299.80366483514285;-0.99978702586237578;-250.00000037237575;300.00000066350174;-0.99999957144828489;0.096104799658149886;0.19633582835888319;0.00021254558590910744;0.13591287727913182
2.5;-250.03372250026891;300.00440442347241;-1.0001508042394294;-250.00000086710446;300.0000011870992;-0.99999880766721672;0.033721633164446985;0.0044032363732071644;0.00015199657221265372;0.04768983318814426
3.0;-250.03372250026891;300.00440442347241;-1.0001508042394294;-250.00000153025823;300.0000016322283;-0.99999837835475214;0.033720970010676865;0.0044027912441038097;0.00015242588467723195;0.04768889672211191
3.5;-249.80724237689057;299.808918042149;-0.99983717937897498;-250.00000233216232;300.00000183186927;-0.9999986061109094;0.19275995527175382;0.19108378972026685;0.00016142673193442203;0.27260379082347125
4.0;-249.80724237689057;299.808918042149;-0.99983717937897498;-250.00000326373586;300.00000165425519;-1.0000003211626345;0.19276088684529213;0.19108361210618341;0.00016314178365950394;0.2726051092881581
4.5;-249.95846759279206;300.01512940037327;-1.0002118113399991;-250.00000432807099;300.00000099144916;-1.0000022494802514;0.041536735278924652;0.015128408924113046;0.00020956185974774222;0.05874218817371369
5.0;-249.95846759279206;300.01512940037327;-1.0002118113399991;-250.00000555322805;299.99999978162623;-1.0000044770324237;0.041537960435988452;0.015129618747039331;0.00020733430757546856;0.05874391289213361
5.5;-249.90141952466556;299.78400122132047;-0.99981477545084918;-250.00000697723911;299.99999798744943;-1.0000069734208186;0.098587452573553946;0.21599676612896701;0.00019219796996938765;0.13942384498336416
6.0;-249.90141952466556;299.78400122132047;-0.99981477545084918;-250.00000864336687;299.99999559012582;-1.0000096890756833;0.098589118701312373;0.2159943688053545;0.00019491362483414765;0.13942620501155464
6.5;-249.91138876241845;299.60305393771284;-0.99993368154075812;-250.00001059544911;299.99999258286965;-1.000012583795304;0.088621833030657626;0.39693864515680843;7.8902254545876183e-05;0.1253302230309724
7.0;-249.91138876241845;299.60305393771284;-0.99993368154075812;-250.00001287502383;299.99998896707694;-1.0000156233365225;0.088624112605373284;0.39693502936410141;8.1941795764373104e-05;0.1253334487861786
7.5;-249.95323278165068;299.55499636737568;-1.0001673629893684;-250.0000155198554;299.9999847504024;-1.0000187776912488;0.046782738204711904;0.44498838302672539;0.00014858529811956345;0.06616094970185993
8.0;-249.95323278165068;299.55499636737568;-1.0001673629893684;-250.00001856329953;299.99997994574346;-1.0000220189373248;0.046785781648850389;0.44498357836778268;0.00014534405204358336;0.06616524657160491
8.5;-250.06038066684141;299.43902428345712;-1.0002030717197961;-250.00002203411748;299.99997457103581;-1.0000253202567067;0.060358632723932715;0.56095028757869159;0.00017775146308940393;0.08536018207681982
9.0;-250.06038066684141;299.43902428345712;-1.0002030717197961;-250.00002595654183;299.99996864855746;-1.0000286555871332;0.060354710299577619;0.56094436510034029;0.00017441613266289124;0.08535462806245021
9.5;-250.20170444148968;299.406548972682;-0.99991914608061216;-250.00003035030238;299.99996220518386;-1.0000319991082314;0.20167409118730006;0.59341323250185951;0.00011285302761920857;0.28521025726339627
10.0;-250.20170444148968;299.406548972682;-0.99991914608061216;-250.00003523068077;299.99995527192266;-1.0000353260007251;0.20166921080891598;0.59340629924065524;0.00011617992011292433;0.2852033567024691
10.5;-250.03328271617522;299.32953680093556;-1.0000258972143488;-250.00004060849469;299.99994788328615;-1.0000386122695764;0.033242107680536037;0.6704110823505971;1.271505522759675e-05;0.04701144124318393
11.0;-250.03328271617522;299.32953680093556;-1.0000258972143488;-250.000046490107;299.9999400767453;-1.0000418349000486;0.03323622606822596;0.6704032758097469;1.5937685699851656e-05;0.047003124369836
11.5;-250.18823751077085;299.18893948727339;-1.0002578983285493;-250.00005287746444;299.99993189217491;-1.000044971933612;0.18818463330640611;0.81099240490152624;0.00021292639493730725;0.26613334583058684
12.0;-250.18823751077085;299.18893948727339;-1.0002578983285493;-250.00005976817084;299.99992337130919;-1.0000480025094571;0.18817774260000419;0.81098388403580657;0.00020989581909214294;0.2661235984957398
12.5;-250.35070182374565;298.88840851758829;-0.99989468453735164;-250.00006715559869;299.99991455723057;-1.0000509068800878;0.35063466814696653;1.1115060396422791;0.00015622234273615643;0.4958723277402028
13.0;-250.35070182374565;298.88840851758829;-0.99989468453735164;-250.00007502903605;299.99990549389452;-1.0000536664122679;0.35062679470959779;1.1114969763062277;0.00015898187491625304;0.49586119389592226
13.5;-250.31793090022111;298.85812135251444;-0.99995628826990335;-250.00008337384452;299.99989622575725;-1.0000562635748076;0.31784752637659608;1.1417748732428095;9.997530490424289e-05;0.44950429368639344
14.0;-250.31793090022111;298.85812135251444;-0.99995628826990335;-250.00009217168636;299.99988679736373;-1.0000586822542765;0.31783872853475259;1.141765444849284;0.00010239398437317249;0.44949185220391297
