time,x,y,yaw,x_gt,y_gt,yaw_gt,error_x,error_y,error_yaw,RMS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,-249.99999999659283,299.99999999469361,-1.0000000000000022,249.99999999659283,299.99999999469361,1.0000000000000022,353.5548047991893
1.0,-250.01288004131976,300.00851542757789,-0.99997982320566825,-249.99999999127706,300.00000000867436,-1.0000004833317109,0.012880050042696212,0.008515418903527916,2.0660126042626459e-05,0.01821515317106956
1.5,-250.01655946709394,300.02543467199109,-1.0001576126519873,-250.00000005618634,300.00000020186872,-1.0000006184470938,0.016559410907603933,0.025434470122377206,0.00015699420489356797,0.023419069716667105
2.0,-250.01266698117513,300.0338323062972,-1.0000367606102185,-250.0000002825611,300.00000058291459,-0.99999999563122088,0.012666698614026473,0.03383172338260465,3.6764978997627651e-05,0.017913454698098887
2.5,-250.0257884980854,300.02517379143814,-0.9999627658253093,-250.00000069696353,300.00000108210139,-0.99999919792914949,0.025787801121879284,0.025172709336743537,3.6432103840189356e-05,0.03646947628773118
3.0,-250.02427900976605,300.00008765347769,-0.99976369758354255,-250.0000012815008,300.00000154805417,-0.99999869133345898,0.024277728265246878,8.6105423520166369e-05,0.00023499374991642341,0.03433469675859733
3.5,-250.01798940623738,299.99134107413505,-0.99987730918388784,-250.00000200916864,300.00000181618373,-0.99999873536254069,0.017987397068736755,0.0086607420486757292,0.00012142617865285033,0.02543831069339435
4.0,-250.02305341880052,299.99014043815686,-1.0000176587517995,-250.00000286757265,300.00000174750761,-1.0000001697635077,0.023050551227868255,0.0098613093507537997,1.7488988291791685e-05,0.032598406858033245
4.5,-250.02090453721533,299.98460716095093,-0.99998400734684978,-250.00000385622877,300.00000122606184,-1.0000019398241307,0.020900680986557063,0.015394065110911015,1.7932477280879766e-05,0.029558031953724476
5.0,-250.00938936108182,299.98297731537809,-0.99986259703838165,-250.00000499846715,300.00000017975998,-1.0000040221026685,0.0093843626146679071,0.017022864381885938,0.00014142506428682644,0.013272246396746932
5.5,-250.03599233593511,299.98274906175993,-0.99989730917369912,-250.0000063296859,299.99999856391565,-1.0000063935695109,0.035986006249203228,0.017249502155721075,0.00010908439581180929,0.05089201500177407
6.0,-250.01842399772755,299.98784525648927,-1.0000971676788346,-250.0000078918851,299.99999635417652,-1.0000090024245372,0.018416105842447905,0.012151097687251422,8.8165254297445372e-05,0.026044455876684254
6.5,-250.0155442415228,299.98240566921413,-0.99982282576060166,-250.00000972872124,299.99999353981525,-1.0000118059763692,0.01553451280156537,0.017587870601118993,0.00018898021576752022,0.021969931485690805
7.0,-250.02313116428667,299.99691601195087,-1.0001345520227112,-250.00001188226634,299.9999901193039,-1.0000147684788325,0.023119282020331866,0.0030741073530293761,0.00011978354387864876,0.03269582160412343
7.5,-250.02378270201862,299.97696695926959,-0.99984494443343142,-250.00001439121269,299.99998609786184,-1.0000178586058699,0.023768310805934334,0.023019138592246691,0.0001729141724384764,0.03361391224546794
8.0,-250.0233733170804,299.98156067898384,-1.0000420604076001,-250.00001729005501,299.99998148630084,-1.0000210475379139,0.023356027025386084,0.018420807316999799,2.1012869686254376e-05,0.03303041686630404
8.5,-250.02397213008646,299.98154034930383,-0.9999690624451304,-250.00002060881513,299.99997630054099,-1.0000243077949049,0.023951521271328602,0.018435951237165682,5.5245349774524222e-05,0.0338726112732763
9.0,-250.00653853880038,299.98209365501879,-1.0001234968644286,-250.00002437300228,299.99997056134612,-1.0000276126887209,0.0065141657981087064,0.017876906327330744,9.5884175707716679e-05,0.009212920593690669
9.5,-250.0245782737274,299.98800931433675,-0.99989749493307356,-250.00002860363969,299.99996429404933,-1.0000309361795525,0.024549670087708364,0.011954979712584191,0.00013344124647896027,0.034718732831094334
10.0,-250.00990159647216,299.99093055810874,-1.0001489992372852,-250.0000333172878,299.99995752817506,-1.0000342529397472,0.0098682791843600626,0.0090269700663156982,0.00011474629753793764,0.013956325979058631
10.5,-250.01437712643735,299.98630814786242,-0.99993647280398035,-250.00003852605417,299.99995029695924,-1.0000375384869551,0.014338600383183575,0.013642149096824596,0.00010106568297474361,0.02027809498373897
11.0,-250.03571132957543,299.9909411642933,-1.0000154201817733,-250.00004423760103,299.9999426368056,-1.0000407693102453,0.03566709197440332,0.0090014725122955497,2.5349128472074156e-05,0.05044089157022708
11.5,-250.04898271968736,300.00173186423655,-1.0001693318503062,-250.00005045517287,299.99993458671923,-1.0000439229588933,0.048932264514490953,0.0017972775173120681,0.00012540889141288147,0.06920078575003515
12.0,-250.04914372823237,299.99981144363682,-1.0000624155710671,-250.0000571776547,299.99992618774888,-1.0000469780913241,0.049086550577669641,0.00011474411206791046,1.5437479742974602e-05,0.06941886727355914
12.5,-250.0587916021409,300.00182723695849,-1.0001938041818625,-250.00006439966839,299.99991748245901,-1.0000499144937665,0.058727202472510953,0.001909754499479277,0.00014388968809608826,0.08305293086181206
13.0,-250.06448665375453,300.01414772414853,-1.0000492081131938,-250.00007211170788,299.99990851444039,-1.0000527130805765,0.064414542046648648,0.014239209708136968,3.5049673827725059e-06,0.09109591904385031
13.5,-250.07012015039524,300.00712625887746,-1.000211676571142,-250.00008030030889,299.99989932786099,-1.0000553558864522,0.070039850086345723,0.0072269310164756462,0.00015632068468973692,0.09905142924961774
14.0,-250.06938979086823,300.02659088401401,-1.0000923814888236,-250.00008894824825,299.99988996705645,-1.0000578260569846,0.06930084261998104,0.026700916957565823,3.4555431839056183e-05,0.09800619760890956
