time;x;y;yaw;x_gt;y_gt;yaw_gt;error_x;error_y;error_yaw;RMS
16.0;-249.34884509423844;298.98512445936711;-1.0004638320350563;-249.36088563167374;299.00389440021132;-1.0004748699279553;0.012040537435296983;0.018769940844208577;1.1037892899024015e-05;0.017027894916772764
16.5;-249.28019547171778;298.87811354695816;-1.0003808967234862;-249.28480659876988;298.88528914850821;-1.0005103447140122;0.0046111270521009828;0.0071756015500454851;0.00012944799052605482;0.006522403097286017
17.0;-249.21038448749715;298.76925651883766;-1.0006323238796031;-249.20725058715291;298.76437262459467;-1.0005422115666467;0.0031339003442383273;0.004883894242993847;9.0112312956414087e-05;0.004432920365197255
17.5;-249.11587538623084;298.62191084248587;-1.0005853749982134;-249.12855708181533;298.64167378768849;-1.0005764771669587;0.012681695584490171;0.019762945202614901;8.8978312546839078e-06;0.01793462809669484
18.0;-249.04405342761413;298.50993444362598;-1.0005182473636032;-249.04886236394859;298.51740483889495;-1.0006092869142262;0.0048089363344558933;0.0074703952689674225;9.1039550623062127e-05;0.006801472306602286
18.5;-248.97146269234568;298.39674849241078;-1.0006038678764766;-248.96822612879953;298.39165859689371;-1.0006431645590772;0.0032365635461530928;0.0050898955170737281;3.9296682600609145e-05;0.004577360746744523
19.0;-248.87354969177804;298.24403682227808;-1.000658684633323;-248.88667914590232;298.26448278756425;-1.0006766290438545;0.013129454124282347;0.020445965286171486;1.7944410531489652e-05;0.018567860760064385
19.5;-248.79927277735342;298.12819418030955;-1.0006805810141952;-248.80424118767951;298.13590798934985;-1.0007106018637382;0.0049684103260858592;0.0077138090402968373;3.0020849542955474e-05;0.007026457399580565
20.0;-248.72428037361945;298.01122141086756;-1.000786347045685;-248.72092777151525;298.00595814719827;-1.0007445718599195;0.0033526021042007415;0.0052632636692919732;4.1775185765535738e-05;0.004741479400390581
20.5;-248.64857897661943;297.89318024271546;-1.0005935759776341;-248.63675269897522;297.87465452934521;-1.0007788487730249;0.011826277644217953;0.018525713370252106;0.00018527279539082286;0.016725908401189173
21.0;-248.5465959897947;297.73408171800992;-1.0007875256733365;-248.55172901057128;297.7420172189066;-1.0008132647969532;0.0051330207765829527;0.0079355008966786045;2.5739123616697057e-05;0.007259233230042211
21.5;-248.46930161417967;297.6135148283426;-1.000606775786915;-248.46586934749445;297.60806567716924;-1.0008479192980027;0.0034322666852233397;0.0054491511733658626;0.00024114351108761589;0.004859944381361549
22.0;-248.36530220102372;297.45125626202582;-1.0007732662569397;-248.37921819251108;297.47286905397897;-1.000882686624351;0.013915991487351675;0.021612791953145916;0.00010942036741123928;0.019680488077506945
22.5;-248.30083249511333;297.35064582371865;-1.0009785857839877;-248.30497001072627;297.35701692638219;-1.0009317838872243;0.0041375156129390689;0.0063711026635360213;4.6801896763426498e-05;0.005851517863953742
23.0;-248.2412137492833;297.25760109561168;-1.00097327260359;-248.23822923509834;297.25286945634457;-1.0009546216474168;0.0029845141849591528;0.0047316392671064023;1.8650956173260624e-05;0.004220781645455136
23.5;-248.14436494066453;297.10643670469273;-1.0011405489950163;-248.15793913733;297.12756717822941;-1.0009900394061924;0.013574196665473437;0.021130473536686623;0.00015050958882389942;0.019197403036927373
