time,x,y,x_gt,y_gt,error_x,error_y
13.5,-247.47556280524779,299.52569478405076,-250.00008706667614,299.99989244161418,2.5245242614283541,0.47419765756342258
14.0,-247.73037351210749,299.61201790277994,-250.00009606896438,299.99988291392691,2.2697225568568911,0.38786501114697103
14.5,-247.72798700774726,299.61180691198246,-250.00010549503509,299.99987328591726,2.2721184872878268,0.38806637393480514
15.0,-247.97204938211573,299.67218325210382,-250.00011531860835,299.99986360102162,2.0280659364926237,0.32768034891779507
15.5,-247.73535878397593,299.79506953167646,-250.00012551053734,299.9998539016072,2.2647667265614189,0.20478436993073501
16.0,-247.88811363579762,299.34095334459641,-250.00013603908582,299.9998442287208,2.1120224032881936,0.65889088412438923
16.5,-248.31472494837146,299.71054543069118,-250.00014687021212,299.99983462186378,1.685421921840657,0.28928919117259966
17.0,-248.46161416567236,299.50772358502547,-250.00015796785834,299.99982511879949,1.5385438021859841,0.49210153377401866
17.5,-248.52304009301091,299.48383385683803,-250.000169294241,299.99981575538584,1.4771292012300989,0.51598189854780685
18.0,-248.8134442944737,299.49828551726944,-250.00018081014252,299.99980656543784,1.1867365156688265,0.50152104816839937
18.5,-248.82789037498998,299.54426487524444,-250.0001924752012,299.99979758061374,1.1723021002112262,0.45553270536930768
19.0,-249.06496317956888,298.91897563602714,-250.0002042481828,299.99978883051136,0.93524106861391942,1.0808131944842216
19.5,-249.40395895999302,298.16948244609426,-250.0002160872653,299.99978034203872,0.5962571272722812,1.8302978959444545
20.0,-249.4539673202984,297.8105208094542,-250.00022795031146,299.99977213987017,0.5462606300130517,2.1892513304159706
20.5,-249.2719805898864,297.89322080588931,-250.00023979521831,299.99976424643523,0.72825920533190924,2.10654344054592
21.0,-248.87395090706511,298.10956653408761,-250.00025158007071,299.9997566815166,1.126300673005602,1.8901901474289957
21.5,-248.61475469231127,298.30838276089145,-250.00026326351463,299.99974946293571,1.3855085712033599,1.6913667020442631
22.0,-248.59903537448767,298.57685278064224,-250.00027480488501,299.99974260609224,1.4012394303973394,1.4228898254499995
22.5,-248.37066606943202,298.6376555803717,-250.00028616441796,299.99973612401584,1.6296200949859383,1.3620805436441401
23.0,-248.31643478712726,298.88923144706621,-250.00029730347649,299.99973002745452,1.6838625163492225,1.1104985803883096
23.5,-248.2878213017496,298.8151130295899,-250.00030818476404,299.99972432496929,1.7124868830144351,1.1846112953793977
24.0,-247.91758503420502,298.7178882831434,-250.0003187725201,299.99971902302781,2.0827337383150848,1.2818307398844127
24.5,-247.97300100303721,298.67633272729063,-250.00032903269485,299.99971412609648,2.0273280296576388,1.32338139880585
25.0,-247.85332319683312,298.80987930766423,-250.00033893316956,299.99970963699434,2.1470157363364422,1.1898303293301069
25.5,-247.82201773059575,298.88220446515868,-250.00034844360542,299.99970555603056,2.1783307130096716,1.1175010908718832
26.0,-247.79269279563661,299.28974469264637,-250.00035753595807,299.99970188223949,2.2076647403214622,0.70995718959312626
26.5,-247.69751260645501,298.64334200111608,-250.00036618449008,299.99969861318937,2.3028535780350694,1.3563566120732844
27.0,-248.31868396308352,298.75994884054944,-250.00037436576596,299.9996957448916,1.6816904026824488,1.2397469043421552
27.5,-248.34466603749928,299.06641244242621,-250.00038205872568,299.99969327190996,1.6557160212263966,0.93328082948374913
28.0,-248.19335852702901,298.63137162714082,-250.0003892447539,299.99969118748203,1.8070307177248992,1.3683195603412059
28.5,-248.31470354888069,298.6069800076919,-250.0003959077242,299.99968948362033,1.6856923588435109,1.3927094759284273
29.0,-248.32215698080867,298.6916201463826,-250.00040203398291,299.99968815113397,1.678245053174237,1.3080680047513624
29.5,-248.13545094218352,298.34112300356514,-250.00040761167051,299.99968717862743,1.8649566694869861,1.6585641750622813
30.0,-248.09893611734313,298.85292796696831,-250.00041263567923,299.9996865602144,1.9014765183360964,1.1467585932460906
30.5,-248.09379906606281,298.87624427002066,-250.00041710139487,299.99968628577511,1.906618035332059,1.1234420157544491
31.0,-248.03813196687528,299.17279857895892,-250.00042100253432,299.99968633794106,1.9622890356590403,0.82688775898213862
31.5,-247.9270067317639,299.09495959995661,-250.00042433781999,299.99968670224195,2.0734176060560969,0.90472710228533515
32.0,-247.5216639866847,299.11107053492998,-250.000427109469,299.99968736498971,2.4787631227843008,0.88861683005973191
32.5,-247.50466035760434,299.0182415054847,-250.00042932247979,299.99968831269467,2.4957689648754524,0.98144680720997712
33.0,-247.84546856022794,298.90107919372917,-250.0004309841045,299.99968953179331,2.1549624238765546,1.0986103380641339
33.5,-247.89232822231381,298.73173867075855,-250.00043210351598,299.99969100864359,2.1081038812021688,1.267952337885049
34.0,-248.27388823913236,299.03464274167777,-250.00043269166369,299.99969272977194,1.7265444525313285,0.9650499880941652
34.5,-248.07460978708491,298.57631490783132,-250.00043276218008,299.99969468373763,1.9258229750951728,1.4233797759063123
35.0,-247.92864559090987,298.36839256353664,-250.00043232467391,299.9996968514323,2.0717867337640428,1.6313042878956594
35.5,-247.57657916050144,298.56080990293952,-250.00043138958742,299.99969921395763,2.4238522290859805,1.4388893110181016
36.0,-247.03946733133037,298.064402441276,-250.0004299783154,299.99970176637964,2.9609626469850241,1.9352993251036423
36.5,-247.17432612960351,298.13559212489071,-250.00042811080604,299.99970449794165,2.8261019812025268,1.8641123730509435
37.0,-247.29968107601829,297.90187487386567,-250.00042580713429,299.9997073951148,2.7007447311160035,2.0978325212491313
37.5,-247.51470595956329,298.59956318670061,-250.00042308821631,299.99971044330806,2.4857171286530217,1.400147256607454
38.0,-247.28174556148576,298.37350283786157,-250.00041997615091,299.99971362786641,2.7186744146651449,1.6262107900048477
